id,screenscraper_id,img,year,system,developer,genre,time_to_beat,title_usa,title_eu,title_jap,title_world,title_other
437,27992,https://screenscraper.fr/image.php?gameid=27992&media=ss&maxwidth=640&maxheight=480&region=wor,2006,PSP,Level-5,TRPG,32,Jeanne d'Arc,,,,
438,196291,https://screenscraper.fr/image.php?gameid=196291&media=ss&maxwidth=640&maxheight=480&region=wor,2018,"Android, PC, Switch",Motion Twin,Roguelike,14,Dead Cells,,,,
439,60558,https://screenscraper.fr/image.php?gameid=60558&media=ss&maxwidth=640&maxheight=480&region=wor,1982,Arcade,General Computer Corporation,Maze,1,,,,Ms. Pac-Man,
440,3280,https://screenscraper.fr/image.php?gameid=3280&media=ss&maxwidth=640&maxheight=480&region=wor,1985,"Sharp MZ-700, GB, 3DS",Yutaka Isokawa,Puzzle-Platformer,8,Catrap,,Pitman,,
441,18959,https://screenscraper.fr/image.php?gameid=18959&media=ss&maxwidth=640&maxheight=480&region=wor,1987,"PC-88, SFC",Group SNE,Survival Horror RPG,27,,,Laplace No Ma,,Laplace's Demon
442,30782,https://screenscraper.fr/image.php?gameid=30782&media=ss&maxwidth=640&maxheight=480&region=wor,1988,Arcade,Capcom,Action-Platformer,3,Ghouls 'n Ghosts,,Dai Makaimura,,
443,1378,https://screenscraper.fr/image.php?gameid=1378&media=ss&maxwidth=640&maxheight=480&region=wor,1990,"NES, GB",HAL Laboratory,Action,1,,,,New Ghostbusters II,
444,12705,https://screenscraper.fr/image.php?gameid=12705&media=ss&maxwidth=640&maxheight=480&region=wor,1990,"Sega CD, Android",Lucasfilm Games,Point 'n Click,7,The Secret of Monkey Island,,,,
445,2180,https://screenscraper.fr/image.php?gameid=2180&media=ss&maxwidth=640&maxheight=480&region=wor,1991,"SNES, GBA",Capcom,Action-Platformer,5,Super Ghouls 'n Ghosts,,Monkey Island: Yuurei Kaizoku Daisoudou!,,
446,3359,https://screenscraper.fr/image.php?gameid=3359&media=ss&maxwidth=640&maxheight=480&region=wor,1992,GB,C.P. Brain,Platformer,1,Avenging Spirit,,Phantasm,,
447,99899,https://screenscraper.fr/image.php?gameid=99899&media=ss&maxwidth=640&maxheight=480&region=wor,1993,"DOS, CD-i",Trilobyte,Puzzle Adventure,8,The 7th Guest,,,,
448,2342,https://screenscraper.fr/image.php?gameid=2342&media=ss&maxwidth=640&maxheight=480&region=wor,1994,SNES,Natsume,Action,1,Pocky & Rocky 2,,Kikikai-kai: Tsukiyo Soushi,,
449,2605,https://screenscraper.fr/image.php?gameid=2605&media=ss&maxwidth=640&maxheight=480&region=wor,1995,SNES,Sunsoft,Adventure,3,Scooby-Doo Mystery,,,,
450,103475,https://screenscraper.fr/image.php?gameid=103475&media=ss&maxwidth=640&maxheight=480&region=wor,1998,PS1,FromSoftware,Adventure,5,Echo Night,,,,
451,19290,https://screenscraper.fr/image.php?gameid=19290&media=ss&maxwidth=640&maxheight=480&region=wor,1999,"PS1, DC, PC",Crystal Dynamics,Action-Adventure,12,Legacy of Kain: Soul Reaver,,,,
452,19618,https://screenscraper.fr/image.php?gameid=19618&media=ss&maxwidth=640&maxheight=480&region=wor,1999,"PS1, Switch, PS4",Namco,Platformer,7,Pac-Man World,Pac-Man World 20th Anniversary,,,
453,13956,https://screenscraper.fr/image.php?gameid=13956&media=ss&maxwidth=640&maxheight=480&region=wor,2000,Neo Geo,AM Factory,Action,1,,,,Nightmare in the Dark,
454,19284,https://screenscraper.fr/image.php?gameid=19284&media=ss&maxwidth=640&maxheight=480&region=wor,2001,PS1,Argonaut,Action-Adventure,6,Harry Potter and the Sorcerer's Stone,Harry Potter and the Philosopher's Stone,Harry Potter to Kenja no Ishi,,
455,22939,https://screenscraper.fr/image.php?gameid=22939&media=ss&maxwidth=640&maxheight=480&region=wor,2001,PS2,Heavy Iron Studio,Action-Platformer,7,Scooby-Doo! Night of 100 Frights,,,,
456,4751,https://screenscraper.fr/image.php?gameid=4751&media=ss&maxwidth=640&maxheight=480&region=wor,2001,"Gamecube, 3DS",Nintendo,Action-Adventure,7,Luigi's Mansion,,Luigi Mansion,,
457,21997,https://screenscraper.fr/image.php?gameid=21997&media=ss&maxwidth=640&maxheight=480&region=wor,2001,PS2,Tecmo,Survival Horror,8,Fatal Frame,,Project Zero,,
458,22257,https://screenscraper.fr/image.php?gameid=22257&media=ss&maxwidth=640&maxheight=480&region=wor,2001,PS2,Capcom,Action-Platformer,9,Maximo: Ghosts to Glory,Maximo,,,
459,22263,https://screenscraper.fr/image.php?gameid=22263&media=ss&maxwidth=640&maxheight=480&region=wor,2004,"PSP, PS2, Wii, PC",Nippon Ichi,RPG,31,,,,Phantom Brave,
460,22372,https://screenscraper.fr/image.php?gameid=22372&media=ss&maxwidth=640&maxheight=480&region=wor,2004,PS2,FromSoftware,Survival Horror,9,,,,Kuon,
461,5809,https://screenscraper.fr/image.php?gameid=5809&media=ss&maxwidth=640&maxheight=480&region=wor,2005,DS,Konami,Metroidvania,10,Castlevania: Dawn of Sorrow,,Akumajou Dracula: Sougetsu no Juujika,,
462,28112,https://screenscraper.fr/image.php?gameid=28112&media=ss&maxwidth=640&maxheight=480&region=wor,2006,PSP,Kenix Soft,Survival Horror,10,,,,Corpse Party,
463,86478,https://screenscraper.fr/image.php?gameid=86478&media=ss&maxwidth=640&maxheight=480&region=wor,2008,DS,Epics Inc,Survival Horror,4,,,Nanashi no Geemu,,
464,,https://cdn.discordapp.com/attachments/744921130011197521/1144299349011091466/43543-off-windows-le-juge-seems-really-taken-with-this-ad.png,2008,PC,Unproductive Fun Time,RPG,5,Off,,,,
465,246278,https://screenscraper.fr/image.php?gameid=246278&media=ss&maxwidth=640&maxheight=480&region=wor,2009,"Wii, Vita",Vanillaware,Action,13,Muramasa: The Demon Blade,,Oboro Muramasa,,
466,5760,https://screenscraper.fr/image.php?gameid=5760&media=ss&maxwidth=640&maxheight=480&region=wor,2009,DS,Nintendo,Action-Adventure,20,The Legend of Zelda: Spirit Tracks,,Zelda no Densetsu: Daichi no Kiteki,,
467,5884,https://screenscraper.fr/image.php?gameid=5884&media=ss&maxwidth=640&maxheight=480&region=wor,2010,DS,Capcom,Puzzle,12,Ghost Trick: Phantom Detective,,Ghost Trick,,
468,37728,https://screenscraper.fr/image.php?gameid=37728&media=ss&maxwidth=640&maxheight=480&region=wor,1983,"Atari 2600, GBA, Android",Activision,Racing,0.5,,,,Enduro,
469,71310,https://screenscraper.fr/image.php?gameid=71310&media=ss&maxwidth=640&maxheight=480&region=jp,1986,Famicom,Nintendo,Platformer,1,,,All Night Nippon Super Mario Bros,,
470,1281,https://screenscraper.fr/image.php?gameid=1281&media=ss&maxwidth=640&maxheight=480&region=wor,1988,NES,Konami,Action-Platformer,4,Castlevania II: Simon's Quest,,,,
471,1366,https://screenscraper.fr/image.php?gameid=1366&media=ss&maxwidth=640&maxheight=480&region=wor,1990,NES,Capcom,Platformer,3,Little Nemo: The Dream Master,,Pajama Hero: Nemo,,
472,71344,https://screenscraper.fr/image.php?gameid=71344&media=ss&maxwidth=640&maxheight=480&region=wor,1992,NES,Capcom,Platformer,1,Disney's Darkwing Duck,,,,
473,2217,https://screenscraper.fr/image.php?gameid=2217&media=ss&maxwidth=640&maxheight=480&region=wor,1993,SNES,Capcom,RPG,28,Breath of Fire,,Breath of Fire: Ryuu no Senshi,,
474,2967,https://screenscraper.fr/image.php?gameid=2967&media=ss&maxwidth=640&maxheight=480&region=wor,1993,"GB, GBC, Switch",Nintendo,Action-Adventure,15,The Legend of Zelda: Link's Awakening,,Zelda no Densetsu: Yume o Miru Shima,,
475,33956,https://screenscraper.fr/image.php?gameid=33956&media=ss&maxwidth=640&maxheight=480&region=wor,1993,Amiga,CTA Developments,Platformer,,,,,Sleepwalker,
476,771,https://screenscraper.fr/image.php?gameid=771&media=ss&maxwidth=640&maxheight=480&region=wor,1993,"Master System, GG",Sega,Platformer,2,,Land of Illusion starring Mickey Mouse,,,
477,40,https://screenscraper.fr/image.php?gameid=40&media=ss&maxwidth=640&maxheight=480&region=wor,1994,Genesis/MD,Konami,Action-Platformer,3,Castlevania: Bloodlines,Castlevania: The New Generation,Akumajou Dracula - Vampire Killer,,
478,2656,https://screenscraper.fr/image.php?gameid=2656&media=ss&maxwidth=640&maxheight=480&region=wor,1995,Super Famicom,Red Company,RPG,23,,,Tengai Makyou Zero,,Far East of Eden Zero
479,19250,https://screenscraper.fr/image.php?gameid=19250&media=ss&maxwidth=640&maxheight=480&region=wor,1996,"PS1, Saturn, DS, GC",Capcom,Survival Horror,7,Resident Evil,,Bio Hazard,,
480,5585,https://screenscraper.fr/image.php?gameid=5585&media=ss&maxwidth=640&maxheight=480&region=wor,1997,N64,THQ,Sports,4,WCW vs. NWO World Tour,,,,
481,47072,https://screenscraper.fr/image.php?gameid=47072&media=ss&maxwidth=640&maxheight=480&region=wor,1997,PS1,Matrix Software,Action-Adventure,31,Alundra,,,,
482,19376,https://screenscraper.fr/image.php?gameid=19376&media=ss&maxwidth=640&maxheight=480&region=wor,1998,PS1,Acquire,Stealth,8,Tenchu: Stealth Assassins,,Rittai Ninja Katsugeki: Tenchu,,
483,59524,https://screenscraper.fr/image.php?gameid=59524&media=ss&maxwidth=640&maxheight=480&region=wor,1999,"PS1, N64, PC",Eurocom Entertainment Software,Survival Horror,8,40 Winks,,,,
484,37003,https://screenscraper.fr/image.php?gameid=37003&media=ss&maxwidth=640&maxheight=480&region=wor,1999,GBC,Konami,Survival,5,Survival Kids,Stranded Kids,Survival Kids: Kotou no Boukensha,,
485,13485,https://screenscraper.fr/image.php?gameid=13485&media=ss&maxwidth=640&maxheight=480&region=wor,1999,"Dreamcast, PS4",Sega,Action-Adventure,20,Shenmue,,Shenmue: Ichishou Yokosuka,,
486,13663,https://screenscraper.fr/image.php?gameid=13663&media=ss&maxwidth=640&maxheight=480&region=wor,1999,Dreamcast,Genki,Racing,12,Tokyo Xtreme Racer,Tokyo Highway Challenge,Shutokou Battle,,
487,82619,https://screenscraper.fr/image.php?gameid=82619&media=ss&maxwidth=640&maxheight=480&region=wor,1999,"GBC, DS",Game Freak,RPG,30,Pokémon Gold and Silver,,Pocket Monster Kin to Gin,,
488,19425,https://screenscraper.fr/image.php?gameid=19425&media=ss&maxwidth=640&maxheight=480&region=wor,1999,PS1,Konami,TRPG,,Vandal Hearts II,,Vandal Hearts II: Tenjou no Mon,,
489,22356,https://screenscraper.fr/image.php?gameid=22356&media=ss&maxwidth=640&maxheight=480&region=wor,2001,PS2,Namco,Platformer,,Klonoa 2: Lunatea's Veil,,Kaze no Klonoa 2: Sekai ga Nozonda Wasuremono,,
490,14610,https://screenscraper.fr/image.php?gameid=14610&media=ss&maxwidth=640&maxheight=480&region=wor,2002,"Xbox, PC, Android",Bethesda,ARPG,44,The Elder Scrolls III: Morrowind,,,,
491,23889,https://screenscraper.fr/image.php?gameid=23889&media=ss&maxwidth=640&maxheight=480&region=wor,2003,PS2,Barnhouse Effect,Racing RPG,,ChoroQ,,Choro Q HG 4,,
